facility_id,timestamp,electricity_kwh
F-1039,2016-04-24,490.9525
F-1039,2016-04-25,794.7775
F-1039,2016-04-26,837.3225
F-1039,2016-04-27,866.8875
F-1039,2016-04-28,847.40247
F-1039,2016-04-29,814.8475
F-1039,2016-04-30,508.6175
F-1039,2016-05-01,741.22
F-1039,2016-05-02,849.8425
F-1039,2016-05-03,511.94998
F-1039,2016-05-04,821.88
F-1039,2016-05-05,761.6575
F-1039,2016-05-06,492.4775
F-1039,2016-05-07,646.53253
F-1039,2016-05-08,613.165
F-1039,2016-05-09,650.9675
F-1039,2016-05-10,814.165
F-1039,2016-05-11,467.5825
F-1039,2016-05-12,799.5025
F-1039,2016-05-13,727.42
F-1039,2016-05-14,467.7075
F-1039,2016-05-15,478.685
F-1039,2016-05-16,711.1075
F-1039,2016-05-17,733.68
F-1039,2016-05-18,740.3375
F-1039,2016-05-19,701.1075
F-1039,2016-05-20,692.7075
F-1039,2016-05-21,458.0125
F-1039,2016-05-22,469.6225
F-1039,2016-05-23,714.76
F-1039,2016-05-24,731.58
F-1039,2016-05-25,714.2025
F-1039,2016-05-26,690.385
F-1039,2016-05-27,696.6875
F-1039,2016-05-28,467.015
F-1039,2016-05-29,474.6925
F-1039,2016-05-30,725.9575
F-1039,2016-05-31,709.14
F-1039,2016-06-01,714.405
F-1039,2016-06-02,510.3225
F-1039,2016-06-03,542.2575
F-1039,2016-06-04,840.68
F-1039,2016-06-05,720.1275
F-1039,2016-06-06,543.205
F-1039,2016-06-07,642.7175
F-1039,2016-06-08,453.73
F-1039,2016-06-09,632.965
F-1039,2016-06-10,809.95
F-1039,2016-06-11,456.1125
F-1039,2016-06-12,816.4975
F-1039,2016-06-13,695.445
F-1039,2016-06-14,704.39
F-1039,2016-06-15,694.7
F-1039,2016-06-16,641.3275
F-1039,2016-06-17,637.5825
F-1039,2016-06-18,419.615
F-1039,2016-06-19,399.48
F-1039,2016-06-20,680.335
F-1039,2016-06-21,715.73
F-1039,2016-06-22,721.0475
F-1039,2016-06-23,655.46
F-1039,2016-06-24,649.3225
F-1039,2016-06-25,478.2725
F-1039,2016-06-26,453.445
F-1039,2016-06-27,623.485
F-1039,2016-06-28,608.565
F-1039,2016-06-29,622.6525
F-1039,2016-06-30,600.23
F-1039,2016-07-01,775.3975
F-1039,2016-07-02,481.0875
F-1039,2016-07-03,846.0375
F-1039,2016-07-04,818.25
F-1039,2016-07-05,475.54752
F-1039,2016-07-06,732.0775
F-1039,2016-07-07,627.325
F-1039,2016-07-08,436.42
F-1039,2016-07-09,612.0125
F-1039,2016-07-10,767.325
F-1039,2016-07-11,836.3025
F-1039,2016-07-12,785.4875
F-1039,2016-07-13,656.4525
F-1039,2016-07-14,605.1275
F-1039,2016-07-15,630.5625
F-1039,2016-07-16,450.665
F-1039,2016-07-17,442.98
F-1039,2016-07-18,631.24
F-1039,2016-07-19,625.6375
F-1039,2016-07-20,621.4625
F-1039,2016-07-21,611.2525
F-1039,2016-07-22,585.245
F-1039,2016-07-23,490.1825
F-1039,2016-07-24,476.26
F-1039,2016-07-25,658.94
F-1039,2016-07-26,616.2575
F-1039,2016-07-27,637.5825
F-1039,2016-07-28,626.715
F-1039,2016-07-29,626.05
F-1039,2016-07-30,441.6025
F-1039,2016-07-31,435.065
F-1039,2016-08-01,798.2525
F-1039,2016-08-02,896.3325
F-1039,2016-08-03,809.5725
F-1039,2016-08-04,782.135
F-1039,2016-08-05,473.5675
F-1039,2016-08-06,727.7975
F-1039,2016-08-07,625.7
F-1039,2016-08-08,674.7025
F-1039,2016-08-09,681.8
F-1039,2016-08-10,457.3675
F-1039,2016-08-11,842.7025
F-1039,2016-08-12,799.195
F-1039,2016-08-13,482.97
F-1039,2016-08-14,462.625
F-1039,2016-08-15,653.3325
F-1039,2016-08-16,660.9275
F-1039,2016-08-17,665.36
F-1039,2016-08-18,681.365
F-1039,2016-08-19,650.78
F-1039,2016-08-20,438.7475
F-1039,2016-08-21,438.4025
F-1039,2016-08-22,631.5475
F-1039,2016-08-23,703.7425
F-1039,2016-08-24,717.5325
F-1039,2016-08-25,626.815
F-1039,2016-08-26,642.8
F-1039,2016-08-27,491.6775
F-1039,2016-08-28,477.3175
F-1039,2016-08-29,592.83496
F-1039,2016-08-30,610.52
F-1039,2016-08-31,647.2075
F-1039,2016-09-01,612.855
F-1039,2016-09-02,917.335
F-1039,2016-09-03,805.98
F-1039,2016-09-04,500.0975
F-1039,2016-09-05,756.38
F-1039,2016-09-06,740.205
F-1039,2016-09-07,460.3725
F-1039,2016-09-08,685.655
F-1039,2016-09-09,642.6375
F-1039,2016-09-10,448.97
F-1039,2016-09-11,834.645
F-1039,2016-09-12,745.08
F-1039,2016-09-13,689.915
F-1039,2016-09-14,701.3325
F-1039,2016-09-15,720.6775
F-1039,2016-09-16,675.505
F-1039,2016-09-17,455.4725
F-1039,2016-09-18,457.5475
F-1039,2016-09-19,754.9475
F-1039,2016-09-20,752.235
F-1039,2016-09-21,788.0575
F-1039,2016-09-22,735.14
F-1039,2016-09-23,696.1075
F-1039,2016-09-24,462.4925
F-1039,2016-09-25,462.295
F-1039,2016-09-26,762.985
F-1039,2016-09-27,775.8125
F-1039,2016-09-28,757.1
F-1039,2016-09-29,768.72504
F-1039,2016-09-30,745.2925
F-1039,2016-10-01,541.9075
F-1039,2016-10-02,914.5175
F-1039,2016-10-03,770.7975
F-1039,2016-10-04,515.765
F-1039,2016-10-05,778.0075
F-1039,2016-10-06,704.4025
F-1039,2016-10-07,448.6325
F-1039,2016-10-08,676.77997
F-1039,2016-10-09,437.77
F-1039,2016-10-10,779.40753
F-1039,2016-10-11,824.41003
F-1039,2016-10-12,445.4375
F-1039,2016-10-13,830.635
F-1039,2016-10-14,831.61
F-1039,2016-10-15,462.1025
F-1039,2016-10-16,477.25
F-1039,2016-10-17,816.055
F-1039,2016-10-18,871.6675
F-1039,2016-10-19,831.31
F-1039,2016-10-20,815.6575
F-1039,2016-10-21,803.5675
F-1039,2016-10-22,570.7075
F-1039,2016-10-23,567.28
F-1039,2016-10-24,871.6975
F-1039,2016-10-25,855.9
F-1039,2016-10-26,827.51
F-1039,2016-10-27,815.2975
F-1039,2016-10-28,746.6375
F-1039,2016-10-29,490.39252
F-1039,2016-10-30,460.9
F-1039,2016-10-31,531.97
F-1039,2016-11-01,819.3025
F-1039,2016-11-02,888.9275
F-1039,2016-11-03,773.7
F-1039,2016-11-04,799.32
F-1039,2016-11-05,809.65
F-1039,2016-11-06,453.3975
F-1039,2016-11-07,648.11
F-1039,2016-11-08,659.3575
F-1039,2016-11-09,444.59
F-1039,2016-11-10,817.79
F-1039,2016-11-11,752.945
F-1039,2016-11-12,424.27
F-1039,2016-11-13,443.6225
F-1039,2016-11-14,788.6675
F-1039,2016-11-15,822.7725
F-1039,2016-11-16,849.3375
F-1039,2016-11-17,810.8325
F-1039,2016-11-18,823.8375
F-1039,2016-11-19,550.04
F-1039,2016-11-20,571.18
F-1039,2016-11-21,851.24
F-1039,2016-11-22,846.515
F-1039,2016-11-23,835.8125
F-1039,2016-11-24,827.9175
F-1039,2016-11-25,755.5525
F-1039,2016-11-26,441.055
F-1039,2016-11-27,420.1275
F-1039,2016-11-28,782.7775
F-1039,2016-11-29,820.97003
F-1039,2016-11-30,852.6275
F-1039,2016-12-01,802.595
F-1039,2016-12-02,830.4425
F-1039,2016-12-03,521.56
F-1039,2016-12-04,822.1175
F-1039,2016-12-05,777.1025
F-1039,2016-12-06,465.595
F-1039,2016-12-07,625.3225
F-1039,2016-12-08,607.6275
F-1039,2016-12-09,687.29
F-1039,2016-12-10,814.4825
F-1039,2016-12-11,450.0075
F-1039,2016-12-12,757.525
F-1039,2016-12-13,769.6375
F-1039,2016-12-14,775.645
F-1039,2016-12-15,756.2775
F-1039,2016-12-16,783.385
F-1039,2016-12-17,445.89252
F-1039,2016-12-18,427.695
F-1039,2016-12-19,700.72
F-1039,2016-12-20,702.61
F-1039,2016-12-21,714.58746
F-1039,2016-12-22,622.7925
F-1039,2016-12-23,453.70248
F-1039,2016-12-24,408.0575
F-1039,2016-12-25,395.4075
F-1039,2016-12-26,409.675
F-1039,2016-12-27,432.0875
F-1039,2016-12-28,460.47
F-1039,2016-12-29,494.9575
F-1039,2016-12-30,465.0925
F-1039,2016-12-31,450.39
F-1040,2016-01-01,4984.832
F-1040,2016-01-02,6348.8267
F-1040,2016-01-03,6634.237
F-1040,2016-01-04,6768.7
F-1040,2016-01-05,4343.829
F-1040,2016-01-06,6507.24
F-1040,2016-01-07,6268.269
F-1040,2016-01-08,5040.013
F-1040,2016-01-09,6490.332
F-1040,2016-01-10,4568.683
F-1040,2016-01-11,6747.251
F-1040,2016-01-12,6952.559
F-1040,2016-01-13,6526.057
F-1040,2016-01-14,6505.456
F-1040,2016-01-15,6495.918
F-1040,2016-01-16,4819.298
F-1040,2016-01-17,4451.22
F-1040,2016-01-18,6465.495
F-1040,2016-01-19,6713.877
F-1040,2016-01-20,6639.8
F-1040,2016-01-21,6480.401
F-1040,2016-01-22,6344.915
F-1040,2016-01-23,4558.434
F-1040,2016-01-24,4384.181
F-1040,2016-01-25,6430.814
F-1040,2016-01-26,6462.391
F-1040,2016-01-27,6668.767
F-1040,2016-01-28,6707.819
F-1040,2016-01-29,6340.389
F-1040,2016-01-30,4899.66
F-1040,2016-01-31,4512.567
F-1040,2016-02-01,3967.094
F-1040,2016-02-02,6746.425
F-1040,2016-02-03,6800.701
F-1040,2016-02-04,4847.837
F-1040,2016-02-05,4830.85
F-1040,2016-02-06,6375.574
F-1040,2016-02-07,4499.359
F-1040,2016-02-08,6436.546
F-1040,2016-02-09,6464.655
F-1040,2016-02-10,4560.313
F-1040,2016-02-11,6915.744
F-1040,2016-02-12,6738.7188
F-1040,2016-02-13,4769.219
F-1040,2016-02-14,4716.43
F-1040,2016-02-15,6661.85
F-1040,2016-02-16,6597.334
F-1040,2016-02-17,6875.055
F-1040,2016-02-18,6835.766
F-1040,2016-02-19,6603.204
F-1040,2016-02-20,4698.499
F-1040,2016-02-21,4519.083
F-1040,2016-02-22,6704.082
F-1040,2016-02-23,6811.98
F-1040,2016-02-24,6781.005
F-1040,2016-02-25,6737.276
F-1040,2016-02-26,6738.177
F-1040,2016-02-27,4884.653
F-1040,2016-02-28,4651.421
F-1040,2016-02-29,6622.403
F-1040,2016-03-01,4266.379
F-1040,2016-03-02,6766.662
F-1040,2016-03-03,6809.799
F-1040,2016-03-04,4683.346
F-1040,2016-03-05,6799.579
F-1040,2016-03-06,6230.202
F-1040,2016-03-07,4437.577
F-1040,2016-03-08,6545.852
F-1040,2016-03-09,4550.182
F-1040,2016-03-10,6580.167
F-1040,2016-03-11,6126.6045
F-1040,2016-03-12,4832.047
F-1040,2016-03-13,4298.723
F-1040,2016-03-14,6510.329
F-1040,2016-03-15,6585.7812
F-1040,2016-03-16,6716.415
F-1040,2016-03-17,5103.912
F-1040,2016-03-18,6587.971
F-1040,2016-03-19,4794.687
F-1040,2016-03-20,4792.3022
F-1040,2016-03-21,6610.905
F-1040,2016-03-22,6602.35
F-1040,2016-03-23,6577.603
F-1040,2016-03-24,6505.923
F-1040,2016-03-25,5147.702
F-1040,2016-03-26,4560.099
F-1040,2016-03-27,4331.076
F-1040,2016-03-28,4826.2393
F-1040,2016-03-29,6572.212
F-1040,2016-03-30,6801.377
F-1040,2016-03-31,6920.067
F-1040,2016-04-01,6178.707
F-1040,2016-04-02,6510.509
F-1040,2016-04-03,6653.675
F-1040,2016-04-04,6595.825
F-1040,2016-04-05,6692.331
F-1040,2016-04-06,4285.977
F-1040,2016-04-07,6385.214
F-1040,2016-04-08,6673.483
F-1040,2016-04-09,4459.022
F-1040,2016-04-10,6695.828
F-1040,2016-04-11,6820.9253
F-1040,2016-04-12,4768.27
F-1040,2016-04-13,6739.723
F-1040,2016-04-14,6725.7603
F-1040,2016-04-15,6656.887
F-1040,2016-04-16,4762.67
F-1040,2016-04-17,4678.296
F-1040,2016-04-18,6638.464
F-1040,2016-04-19,6754.48
F-1040,2016-04-20,6902.972
F-1040,2016-04-21,6759.136
F-1040,2016-04-22,6616.825
F-1040,2016-04-23,4604.016
F-1040,2016-04-24,4657.38
F-1040,2016-04-25,6811.141
F-1040,2016-04-26,6849.131
F-1040,2016-04-27,6817.778
F-1040,2016-04-28,6883.258
F-1040,2016-04-29,6592.939
F-1040,2016-04-30,4507.097
F-1040,2016-05-01,6268.832
F-1040,2016-05-02,6565.055
F-1040,2016-05-03,4824.228
F-1040,2016-05-04,6952.334
F-1040,2016-05-05,6655.27
F-1040,2016-05-06,4312.308
F-1040,2016-05-07,6419.431
F-1040,2016-05-08,6535.1
F-1040,2016-05-09,6809.958
F-1040,2016-05-10,6783.703
F-1040,2016-05-11,5023.29
F-1040,2016-05-12,6554.823
F-1040,2016-05-13,6444.274
F-1040,2016-05-14,4496.439
F-1040,2016-05-15,4592.81
F-1040,2016-05-16,6695.629
F-1040,2016-05-17,6689.188
F-1040,2016-05-18,6736.8853
F-1040,2016-05-19,6585.319
F-1040,2016-05-20,6571.621
F-1040,2016-05-21,4549.645
F-1040,2016-05-22,4414.725
F-1040,2016-05-23,6673.307
F-1040,2016-05-24,6702.076
F-1040,2016-05-25,6592.149
F-1040,2016-05-26,6622.142
F-1040,2016-05-27,6490.35
F-1040,2016-05-28,4324.942
F-1040,2016-05-29,4212.426
F-1040,2016-05-30,6498.008
F-1040,2016-05-31,6731.516
F-1040,2016-06-01,6298.671
F-1040,2016-06-02,4909.0
F-1040,2016-06-03,4819.073
F-1040,2016-06-04,6787.41
F-1040,2016-06-05,6612.421
F-1040,2016-06-06,5207.593
F-1040,2016-06-07,6460.875
F-1040,2016-06-08,4675.925
F-1040,2016-06-09,6945.537
F-1040,2016-06-10,6541.231
F-1040,2016-06-11,4793.224
F-1040,2016-06-12,6532.221
F-1040,2016-06-13,5991.157
F-1040,2016-06-14,5677.623
F-1040,2016-06-15,6340.953
F-1040,2016-06-16,6200.306
F-1040,2016-06-17,6008.31
F-1040,2016-06-18,4111.371
F-1040,2016-06-19,4260.45
F-1040,2016-06-20,6099.893
F-1040,2016-06-21,6373.672
F-1040,2016-06-22,6499.918
F-1040,2016-06-23,6500.457
F-1040,2016-06-24,6333.964
F-1040,2016-06-25,4558.384
F-1040,2016-06-26,4524.581
F-1040,2016-06-27,6333.78
F-1040,2016-06-28,6309.488
F-1040,2016-06-29,6309.486
F-1040,2016-06-30,6427.838
F-1040,2016-07-01,6257.565
F-1040,2016-07-02,4750.256
F-1040,2016-07-03,6703.459
F-1040,2016-07-04,6916.997
F-1040,2016-07-05,4415.995
F-1040,2016-07-06,6462.33
F-1040,2016-07-07,6558.986
F-1040,2016-07-08,4521.966
F-1040,2016-07-09,6822.675
F-1040,2016-07-10,6485.498
F-1040,2016-07-11,6815.436
F-1040,2016-07-12,6483.354
F-1040,2016-07-13,6377.811
F-1040,2016-07-14,6303.311
F-1040,2016-07-15,6556.058
F-1040,2016-07-16,4528.955
F-1040,2016-07-17,4567.241
F-1040,2016-07-18,6882.986
F-1040,2016-07-19,6749.535
F-1040,2016-07-20,6634.83
F-1040,2016-07-21,6755.339
F-1040,2016-07-22,6716.665
F-1040,2016-07-23,4830.114
F-1040,2016-07-24,4671.439
F-1040,2016-07-25,6564.573
F-1040,2016-07-26,6808.561
F-1040,2016-07-27,6691.505
F-1040,2016-07-28,6711.239
F-1040,2016-07-29,6302.206
F-1040,2016-07-30,4261.157
F-1040,2016-07-31,4240.337
F-1040,2016-08-01,6348.02
F-1040,2016-08-02,6739.994
F-1040,2016-08-03,6700.204
F-1040,2016-08-04,6742.565
F-1040,2016-08-05,4429.555
F-1040,2016-08-06,6432.463
F-1040,2016-08-07,6443.72
F-1040,2016-08-08,6406.7607
F-1040,2016-08-09,6590.948
F-1040,2016-08-10,4581.792
F-1040,2016-08-11,6839.344
F-1040,2016-08-12,6360.512
F-1040,2016-08-13,4465.638
F-1040,2016-08-14,4456.178
F-1040,2016-08-15,6507.058
F-1040,2016-08-16,6784.643
F-1040,2016-08-17,6736.9277
F-1040,2016-08-18,6792.4062
F-1040,2016-08-19,6492.622
F-1040,2016-08-20,4600.393
F-1040,2016-08-21,4533.025
F-1040,2016-08-22,6781.337
F-1040,2016-08-23,6591.17
F-1040,2016-08-24,6603.602
F-1040,2016-08-25,6521.0107
F-1040,2016-08-26,6544.293
F-1040,2016-08-27,4645.852
F-1040,2016-08-28,4522.584
F-1040,2016-08-29,6497.606
F-1040,2016-08-30,6609.191
F-1040,2016-08-31,6563.199
F-1040,2016-09-01,4738.949
F-1040,2016-09-02,6825.009
F-1040,2016-09-03,6805.501
F-1040,2016-09-04,4828.03
F-1040,2016-09-05,6602.807
F-1040,2016-09-06,6470.524
F-1040,2016-09-07,4719.971
F-1040,2016-09-08,6423.145
F-1040,2016-09-09,6441.919
F-1040,2016-09-10,4534.292
F-1040,2016-09-11,6791.851
F-1040,2016-09-12,6384.354
F-1040,2016-09-13,6568.237
F-1040,2016-09-14,6647.557
F-1040,2016-09-15,6671.845
F-1040,2016-09-16,6453.413
F-1040,2016-09-17,4521.815
F-1040,2016-09-18,4483.895
F-1040,2016-09-19,6457.499
F-1040,2016-09-20,6392.36
F-1040,2016-09-21,6444.839
F-1040,2016-09-22,6448.555
F-1040,2016-09-23,6315.535
F-1040,2016-09-24,4508.2
F-1040,2016-09-25,4428.124
F-1040,2016-09-26,6412.301
F-1040,2016-09-27,6586.875
F-1040,2016-09-28,6942.215
F-1040,2016-09-29,6620.607
F-1040,2016-09-30,6426.669
F-1040,2016-10-01,4652.541
F-1040,2016-10-02,6856.493
F-1040,2016-10-03,6848.455
F-1040,2016-10-04,4647.87
F-1040,2016-10-05,6687.44
F-1040,2016-10-06,6332.783
F-1040,2016-10-07,4565.182
F-1040,2016-10-08,6527.569
F-1040,2016-10-09,4525.693
F-1040,2016-10-10,6527.064
F-1040,2016-10-11,6854.242
F-1040,2016-10-12,4598.31
F-1040,2016-10-13,6621.109
F-1040,2016-10-14,6502.008
F-1040,2016-10-15,4486.437
F-1040,2016-10-16,4392.876
F-1040,2016-10-17,6373.376
F-1040,2016-10-18,6686.581
F-1040,2016-10-19,6856.525
F-1040,2016-10-20,6912.623
F-1040,2016-10-21,6703.538
F-1040,2016-10-22,4592.762
F-1040,2016-10-23,4459.108
F-1040,2016-10-24,6627.878
F-1040,2016-10-25,6730.394
F-1040,2016-10-26,6796.45
F-1040,2016-10-27,6780.249
F-1040,2016-10-28,6739.699
F-1040,2016-10-29,4627.057
F-1040,2016-10-30,4133.043
F-1040,2016-10-31,4841.57
F-1040,2016-11-01,6409.678
F-1040,2016-11-02,6805.584
F-1040,2016-11-03,6515.262
F-1040,2016-11-04,6644.481
F-1040,2016-11-05,6682.776
F-1040,2016-11-06,4603.106
F-1040,2016-11-07,6438.234
F-1040,2016-11-08,6617.644
F-1040,2016-11-09,4441.34
F-1040,2016-11-10,6590.566
F-1040,2016-11-11,6697.6313
F-1040,2016-11-12,4650.416
F-1040,2016-11-13,4565.361
F-1040,2016-11-14,6729.312
F-1040,2016-11-15,6781.608
F-1040,2016-11-16,6821.424
F-1040,2016-11-17,6919.5874
F-1040,2016-11-18,6791.246
F-1040,2016-11-19,5139.645
F-1040,2016-11-20,4970.066
F-1040,2016-11-21,6861.933
F-1040,2016-11-22,6972.601
F-1040,2016-11-23,6908.527
F-1040,2016-11-24,6808.32
F-1040,2016-11-25,6683.659
F-1040,2016-11-26,4890.297
F-1040,2016-11-27,4532.321
F-1040,2016-11-28,6627.966
F-1040,2016-11-29,6864.932
F-1040,2016-11-30,6924.943
F-1040,2016-12-01,6530.126
F-1040,2016-12-02,6697.188
F-1040,2016-12-03,4467.396
F-1040,2016-12-04,6757.042
F-1040,2016-12-05,6590.73
F-1040,2016-12-06,4366.317
F-1040,2016-12-07,6379.981
F-1040,2016-12-08,4153.071
F-1040,2016-12-09,6827.203
F-1040,2016-12-10,6611.965
F-1040,2016-12-11,4819.763
F-1040,2016-12-12,6532.707
F-1040,2016-12-13,6426.54
F-1040,2016-12-14,6495.457
F-1040,2016-12-15,6559.951
F-1040,2016-12-16,6396.3438
F-1040,2016-12-17,5018.071
F-1040,2016-12-18,4732.311
F-1040,2016-12-19,6622.403
F-1040,2016-12-20,6432.273
F-1040,2016-12-21,6351.911
F-1040,2016-12-22,5964.483
F-1040,2016-12-23,4684.126
F-1040,2016-12-24,4172.514
F-1040,2016-12-25,3999.962
F-1040,2016-12-26,4319.143
F-1040,2016-12-27,4605.9272
F-1040,2016-12-28,4555.971
F-1040,2016-12-29,4433.296
F-1040,2016-12-30,4216.0737
F-1040,2016-12-31,3727.697
F-1041,2016-01-01,141.485
F-1041,2016-01-02,258.0925
F-1041,2016-01-03,243.3875
F-1041,2016-01-04,263.95248
F-1041,2016-01-05,112.7225
F-1041,2016-01-06,238.5725
F-1041,2016-01-07,187.8025
F-1041,2016-01-08,95.975
F-1041,2016-01-09,210.82
F-1041,2016-01-10,72.0875
F-1041,2016-01-11,239.06
F-1041,2016-01-12,283.26
F-1041,2016-01-13,256.98126
F-1041,2016-01-14,261.9575
F-1041,2016-01-15,269.45248
F-1041,2016-01-16,118.565
F-1041,2016-01-17,114.6525
F-1041,2016-01-18,252.815
F-1041,2016-01-19,254.5025
F-1041,2016-01-20,265.415
F-1041,2016-01-21,275.14
F-1041,2016-01-22,245.47
F-1041,2016-01-23,129.76
F-1041,2016-01-24,121.5025
F-1041,2016-01-25,257.2525
F-1041,2016-01-26,252.7725
F-1041,2016-01-27,261.83
F-1041,2016-01-28,265.105
F-1041,2016-01-29,269.9875
F-1041,2016-01-30,128.4525
F-1041,2016-01-31,131.8375
F-1041,2016-02-01,122.869995
F-1041,2016-02-02,260.2375
F-1041,2016-02-03,264.825
F-1041,2016-02-04,122.6775
F-1041,2016-02-05,127.63
F-1041,2016-02-06,234.1925
F-1041,2016-02-07,84.9125
F-1041,2016-02-08,198.225
F-1041,2016-02-09,193.5575
F-1041,2016-02-10,71.5425
F-1041,2016-02-11,247.2725
F-1041,2016-02-12,242.9175
F-1041,2016-02-13,118.51
F-1041,2016-02-14,124.4
F-1041,2016-02-15,282.765
F-1041,2016-02-16,277.58374
F-1041,2016-02-17,270.4525
F-1041,2016-02-18,273.195
F-1041,2016-02-19,266.2525
F-1041,2016-02-20,118.6625
F-1041,2016-02-21,118.31
F-1041,2016-02-22,259.25
F-1041,2016-02-23,276.145
F-1041,2016-02-24,268.0025
F-1041,2016-02-25,259.7425
F-1041,2016-02-26,266.5875
F-1041,2016-02-27,120.2475
F-1041,2016-02-28,119.825
F-1041,2016-02-29,275.905
F-1041,2016-03-01,120.152504
F-1041,2016-03-02,260.5025
F-1041,2016-03-03,269.66
F-1041,2016-03-04,117.619995
F-1041,2016-03-05,255.375
F-1041,2016-03-06,220.76
F-1041,2016-03-07,70.12
F-1041,2016-03-08,193.3125
F-1041,2016-03-09,85.5025
F-1041,2016-03-10,221.155
F-1041,2016-03-11,239.475
F-1041,2016-03-12,110.0675
F-1041,2016-03-13,115.165
F-1041,2016-03-14,245.7075
F-1041,2016-03-15,258.025
F-1041,2016-03-16,258.5725
F-1041,2016-03-17,133.6825
F-1041,2016-03-18,266.3075
F-1041,2016-03-19,115.85
F-1041,2016-03-20,116.675
F-1041,2016-03-21,265.1325
F-1041,2016-03-22,261.0325
F-1041,2016-03-23,249.885
F-1041,2016-03-24,250.185
F-1041,2016-03-25,124.685
F-1041,2016-03-26,102.24
F-1041,2016-03-27,108.64
F-1041,2016-03-28,121.5475
F-1041,2016-03-29,256.0725
F-1041,2016-03-30,255.5675
F-1041,2016-03-31,255.85
F-1041,2016-04-01,279.3125
F-1041,2016-04-02,260.5375
F-1041,2016-04-03,269.4125
F-1041,2016-04-04,248.9225
F-1041,2016-04-05,248.105
F-1041,2016-04-06,99.1975
F-1041,2016-04-07,197.26
F-1041,2016-04-08,200.85
F-1041,2016-04-09,76.92
F-1041,2016-04-10,227.7
F-1041,2016-04-11,205.455
F-1041,2016-04-12,130.1075
F-1041,2016-04-13,249.755
F-1041,2016-04-14,250.2875
F-1041,2016-04-15,245.2225
F-1041,2016-04-16,116.5575
F-1041,2016-04-17,115.34
F-1041,2016-04-18,242.3525
F-1041,2016-04-19,265.09
F-1041,2016-04-20,256.9325
F-1041,2016-04-21,264.415
F-1041,2016-04-22,219.7675
F-1041,2016-04-23,124.875
F-1041,2016-04-24,107.14
F-1041,2016-04-25,239.4425
F-1041,2016-04-26,259.87
F-1041,2016-04-27,262.065
F-1041,2016-04-28,268.9275
F-1041,2016-04-29,239.41501
F-1041,2016-04-30,128.2025
F-1041,2016-05-01,284.0725
F-1041,2016-05-02,250.0025
F-1041,2016-05-03,115.042496
F-1041,2016-05-04,240.5175
F-1041,2016-05-05,241.1675
F-1041,2016-05-06,96.115
F-1041,2016-05-07,194.6125
F-1041,2016-05-08,186.995
F-1041,2016-05-09,198.97751
F-1041,2016-05-10,225.2525
F-1041,2016-05-11,76.5525
F-1041,2016-05-12,274.29498
F-1041,2016-05-13,223.655
F-1041,2016-05-14,115.705
F-1041,2016-05-15,109.585
F-1041,2016-05-16,238.815
F-1041,2016-05-17,245.725
F-1041,2016-05-18,255.885
F-1041,2016-05-19,243.3675
F-1041,2016-05-20,243.4225
F-1041,2016-05-21,103.32
F-1041,2016-05-22,98.1975
F-1041,2016-05-23,253.845
F-1041,2016-05-24,242.195
F-1041,2016-05-25,238.7475
F-1041,2016-05-26,257.235
F-1041,2016-05-27,242.975
F-1041,2016-05-28,111.275
F-1041,2016-05-29,106.675
F-1041,2016-05-30,242.1925
F-1041,2016-05-31,238.26
F-1041,2016-06-01,273.16
F-1041,2016-06-02,150.825
F-1041,2016-06-03,108.655
F-1041,2016-06-04,250.4275
F-1041,2016-06-05,215.8025
F-1041,2016-06-06,113.7425
F-1041,2016-06-07,187.775
F-1041,2016-06-08,81.8675
F-1041,2016-06-09,203.4925
F-1041,2016-06-10,212.2
F-1041,2016-06-11,102.27
F-1041,2016-06-12,267.8675
F-1041,2016-06-13,227.24251
F-1041,2016-06-14,231.94
F-1041,2016-06-15,233.72751
F-1041,2016-06-16,236.0325
F-1041,2016-06-17,234.0475
F-1041,2016-06-18,98.45
F-1041,2016-06-19,93.945
F-1041,2016-06-20,213.5475
F-1041,2016-06-21,213.885
F-1041,2016-06-22,209.595
F-1041,2016-06-23,201.205
F-1041,2016-06-24,218.27
F-1041,2016-06-25,80.82375
F-1041,2016-06-26,77.8025
F-1041,2016-06-27,183.31
F-1041,2016-06-28,192.59
F-1041,2016-06-29,205.9325
F-1041,2016-06-30,202.4525
F-1041,2016-07-01,275.0375
F-1041,2016-07-02,121.722496
F-1041,2016-07-03,259.28
F-1041,2016-07-04,247.7175
F-1041,2016-07-05,133.7325
F-1041,2016-07-06,218.4725
F-1041,2016-07-07,188.5025
F-1041,2016-07-08,76.675
F-1041,2016-07-09,206.9975
F-1041,2016-07-10,198.995
F-1041,2016-07-11,263.94998
F-1041,2016-07-12,272.9775
F-1041,2016-07-13,191.3975
F-1041,2016-07-14,188.9825
F-1041,2016-07-15,180.72
F-1041,2016-07-16,99.465
F-1041,2016-07-17,76.195
F-1041,2016-07-18,182.575
F-1041,2016-07-19,183.705
F-1041,2016-07-20,186.6525
F-1041,2016-07-21,190.23
F-1041,2016-07-22,201.61
F-1041,2016-07-23,83.715
F-1041,2016-07-24,72.51
F-1041,2016-07-25,190.2775
F-1041,2016-07-26,199.11751
F-1041,2016-07-27,195.8175
F-1041,2016-07-28,188.965
F-1041,2016-07-29,192.2275
F-1041,2016-07-30,80.8575
F-1041,2016-07-31,74.9075
F-1041,2016-08-01,276.2325
F-1041,2016-08-02,265.575
